gene,Erastin AUC to expression,RSL3 AUC to expression,FIN56 AUC to expression,Erastin AUC to Depscore,RSL3 AUC to Depscore,FIN56 AUC to Depscore
SNTB2,-0.4563271430551616,-0.6381389804886062,-0.5007828524666392,0.5517805205359394,0.7540760916538151,0.7352802313616659
IL12A,-0.30609142500609,-0.004291701253417118,-0.0936021442143721,-0.19734520363536323,-0.2373957089429079,-0.030988234171998925
ZNF507,-0.6663145973162944,-0.6500992132759787,-0.5685937749883562,-0.11642240654943403,-0.040813675275183744,0.13114681569068684
STX18,-0.447173634485114,-0.34285755866715223,-0.49510485221,-0.006721381760229226,-0.02984237103359942,-0.3660999462026986
NSG1,-0.4891216837284839,-0.2255080735233201,-0.26389396921460445,0.06480166019265418,0.34191384837705474,0.31788064123329396
ZBTB49,-0.4457714764180287,-0.1578869341972456,-0.15889382732969567,0.3491080903595703,0.5254226944452397,0.272784095844238
GFM1,0.0968800160333486,0.2824045328611992,0.33662220168707446,0.11474811377581162,0.1736923673821579,0.22277401170881708
OR13J1,-0.11049907116639227,-0.05805879255943166,0.2916965083921813,-0.46379180571917783,-0.3098181709142091,-0.0018367056713734604
HTR1E,0.4664246156000215,0.35827071695623164,0.24284216862320976,-0.043676671118688455,0.023852318270006775,0.15432183440406558
FSTL5,-0.010960158518337598,-0.19915307661353548,-0.008325620594810545,-0.017860716849032125,0.004822289217708298,-0.08477913080440345
DDX19A,-0.050395138219241714,-0.20666693504668296,-0.1290764312998497,0.0757566457625287,0.17958981776088892,0.47069385517956475
ATOH8,-0.46363830670019857,-0.6873607821567138,-0.5033751312292548,-0.2374175448123089,-0.38382927802422667,-0.21251402979060768
ANKRD49,0.09095855158808024,-0.028387952100354434,-0.10479467468886139,-0.2925326057761584,-0.31880055449108097,-0.4932710916191736
SFTPB,-0.08412750900097957,0.1729094167807285,0.3088795287185119,0.11073346392049453,0.1874274869504173,0.08985898301909759
USP39,0.017432210090940342,-0.12467557803895134,-0.09299893301142184,-0.05920948419825246,-0.02547792869641676,-0.12731355339321423
TNIP2,-0.3751124555915505,-0.2925982202617247,-0.508716294447317,0.3224263002222454,0.1521439826020428,-0.04768314498453937
C2orf68,0.5624109238613496,0.6627359305837665,0.5984750294529846,-0.14652581661288003,-0.23914214617359597,-0.14957468104125982
TMEM150A,0.48285521649307184,0.5610476355316274,0.4377468433664517,-0.021326772681003088,0.31971117553851286,0.3110461937739384
RNF181,0.10568773328698909,-0.02483212947930197,-0.041124720446275694,0.7405783051461939,0.717517903369367,0.4594573278832327
VAMP5,0.512376742615903,0.5659602318956937,0.4850744716786107,-0.26337962727938274,-0.27515060148992637,-0.0844093144533904
BTNL3,-0.47080386264098184,-0.009046147976831018,0.0055972676771330505,0.5072706514649259,0.40221573772924474,0.38817403212473095
LRRC28,-0.049643388901844304,0.09041682115089222,0.07383367488701713,0.10067660818227722,0.347615844984897,0.40119168796877097
MAT2A,0.13405761399755156,0.15204442044848307,0.34172562310022453,-0.2822159984141629,-0.15099127908082355,0.050252214299076496
PLA2G4F,0.6753226160205412,0.5734563810360516,0.3856447022149227,-0.19479136414386963,-0.037655335930708723,-0.07859338028178481
ENHO,-0.049353728791945765,-0.07206435560624601,0.10728385018654227,-0.5044418281223134,-0.13334615024148586,0.09472215861595698
ZNF608,-0.24841412819869613,-0.3153739411851763,-0.33447614302957057,0.30996700632973573,0.4857660010591469,0.37939643959693264
SLC35G2,-0.689300389095755,-0.6410442033525456,-0.528793132908221,0.08279424298161725,0.1084301769497226,0.23237632359380628
INPP5D,0.2838272784178717,0.5299668829756278,0.37751983207363726,NA,NA,NA
LETM1,-0.2100069724950987,0.021972281090891665,-0.1184357412619153,-0.38157149475261437,-0.3788630023733704,-0.3589171268600755
CTRB1,-0.12271399182602973,-0.2688612749087065,-0.27695439886625267,0.018194510758838187,0.25885771693622234,0.2892581231054411
CTRB2,-0.19498891488914427,-0.34935427314073286,-0.3029716495851436,0.18419978138789309,0.4774159692321057,0.3936198033540719
TRIM49,0.25765171703474987,0.37600843640471254,0.2175744511740638,NA,NA,NA
TMEM129,0.3472385236753275,0.20584227313841102,0.0241892021378475,0.07563828713067855,0.10391704737245747,-0.03657992724194803
PPIC,0.23643716884408353,0.3421654614597796,0.4099135822921768,-0.25796804864130385,-0.24180209105120007,-0.45491512363215214
SPRY3,-0.20509213440942176,0.039951642186652626,0.09929570945757253,0.42092287128627554,0.6921613463284626,0.710523921479378
CEP120,-0.3071617952663239,-0.49514939557098425,-0.34174198301258357,0.03745475255995614,0.19548009336365896,0.28590962825827787
STXBP6,0.02831667944523656,0.21134516887046095,0.3311980320931953,0.42976657294685694,0.3977772016191265,0.4516766580400648
TM4SF20,-0.29393018672798293,-0.006993107376684681,0.04142488123853213,-0.08582675169080528,0.042347077869577546,-0.06422958243367771
MFF,-0.3595349153721963,-0.21232216614892938,-0.056876970047287465,0.5002079605090192,0.18456634196402816,-0.0624089522454415
GRM5,-0.07236733424581354,-0.23831732853019705,-0.27487913484551846,0.007072225918830462,0.04391634884689248,0.17910980743959865
LGALS9,0.007297268015219004,-0.030771874820467622,0.10550049259957159,-0.45130300703710363,-0.3693130815531233,-0.17378792391071515
JMJD7-PLA2G4B,0.45622883046924667,0.5002241030908819,0.3713185746487851,NA,NA,NA
CPLX1,0.7206952149180466,0.7561223061874607,0.6058456141658578,-0.20628970659764403,-0.18340992853107554,-0.12093327770639455
PXDC1,-0.7044097994366577,-0.6062723405578423,-0.5012363226908707,-0.5074181767580039,-0.27114823917640923,-0.21908350156188827
NTSR2,0.5432013449892656,0.5125488779556826,0.29237210374676087,-0.5776838111092771,-0.44001132497861584,-0.27473965117658183
E2F6,0.10687958066460489,0.15718788805911785,0.13361546530616034,-0.22394412106852932,0.010348248858076935,0.28641658840906536
FEM1B,0.40452320075789217,0.17530878578938716,0.21902334050702874,-0.19605911196734713,-0.011161581381325853,0.2673586359766409
COMMD8,-0.7515351155275765,-0.7375072819039196,-0.7610791384190904,-0.16214086967833835,0.20793794782361164,0.08834736784688127
ATP5ME,0.2539390696024159,0.1234090414310439,-0.05077546476288717,-0.5071385801812501,-0.4740928945593921,-0.4837510512270904
UQCRFS1,0.09190762113374934,0.06628702642165987,0.16884010462406826,-0.40267439065126776,-0.2583126930464177,-0.22777139494051718
SLC49A3,0.25957889259542294,0.3232773300835319,0.006549488079062087,-0.08841825943697891,0.07409354699220139,-0.05164646735592827
COL4A3,-0.23940686880132311,-0.1715006112817459,3.9108645951583686e-4,-0.1994569082314278,0.11421874019164688,0.31886880160243214
MAP2K1,-0.3850286571151427,-0.41484329704680983,-0.2874310651565395,0.18487302641583456,0.23899806266519186,0.306371444893443
KLK7,0.07944618320277425,0.022305883984661806,0.23732382377867253,-0.07707892495746745,0.06978287790281101,0.2177427635917765
HNRNPH1,-0.03902185124733248,-0.11101168155622258,-0.19077741066534376,0.4909129955872278,0.29760524983973385,0.15656980123738273
IRS1,0.029529635277601853,0.11233932547008176,-0.0796959244578542,0.14625240632731915,0.1898827281250101,0.11231541979924142
MECP2,-0.31130169763436677,-0.22717161466371902,-0.044187292351447006,0.4459824197912193,0.756535705791835,0.6433988533970841
VCX3A,-0.07973272781399363,-0.01839775453473192,-0.049676361118042044,NA,NA,NA
UPF3A,-0.3959295046870795,-0.025423917182704703,0.05356449339862202,0.27856016875763806,0.2582864630382652,-0.032590098752430095
ZBBX,0.03708679747828516,0.32140143082839967,0.11547644119664144,0.14504979911769958,-0.14966851912480433,-0.08151200647976252
ACTBL2,-0.2783020201551649,-0.2615605881086605,-0.2868880265495008,0.2751099466101624,0.056208195283879166,0.26302583952205655
ROR2,0.08018845902991907,0.3127316542014741,0.25775496057086167,-0.5549309297150706,-0.56373039672045,-0.4308175748846289
AR,0.5315503956587798,0.3932347200331622,0.3733000287403924,-0.06698242499415547,0.013831682041508673,-0.01429664341851489
DHRSX,-0.383139137049262,-0.32326449590510703,-0.37293596589891476,0.6381359435946615,0.7753407614450436,0.6133047016500455
VXN,0.15807930884357255,0.012263061411292244,-0.1288520833686886,0.7203332270564743,0.5789540598812634,0.5340649296703706
HSPBAP1,-0.8203652975043375,-0.631090198677105,-0.4324013780390034,0.2570407305815902,0.334995955577119,0.5837220459177044
ASMTL,0.06029115254349884,-0.10223795608768228,0.08958626067431495,0.4099492776825383,0.07341397669520197,-0.2494751503242497
SLC25A6,-0.01944953200897602,0.11485689923113114,0.01715140720711717,0.5271888555503613,0.1184654595182781,-0.1972173939299852
CHST14,-0.41600796779572635,-0.22420127724760003,-0.19692205632102502,0.14791618894315522,0.34556010647669955,0.3654086124921674
PARM1,0.4308085258801655,0.3735554613364949,0.33755455044325117,-0.2978508316570584,-0.162563835553268,0.10235428293475916
CSNK1G1,0.052025565009824706,0.0857321841726442,0.05216978180000813,0.3065284644662465,0.23285169191619626,0.40379020270092936
FAM110B,0.06628232748631833,0.1325099562347519,0.239473422998515,0.4358443684820029,0.16704037201215882,0.20908190103460542
ARMC4,-0.366161067754753,-0.1569038107585059,-0.21010101004278545,0.1883039768452071,0.17396696785894752,0.09656009757193952
AFAP1L2,0.14545616607426487,-0.13230277955946018,-0.23096791123976873,0.6431881876072235,0.2366802053948177,-0.04601822149318893
ZNF354A,-0.18134152731215816,-0.09427079710229663,0.21416096903848017,-0.12442848791691839,-0.35007420482145896,-0.5985066122550893
ATF5,0.6441963038025044,0.2743620464842197,0.14559868980236618,-0.3251057447906592,-0.22259381604821343,-0.16089355519860854
UBE2V2,-0.19797676147342325,-0.07908354937461332,0.14959117752405887,0.09750230576909806,-0.12375402936217646,0.020841735101553616
ZBTB43,-0.3975365697404127,-0.407301348359842,-0.5184948156377355,0.18514996602361536,0.2827368840731728,-0.0034878201165431427
CPT1C,-0.5535283385527686,-0.2172683087716696,-0.17363272263519336,0.16511753801645165,-0.014898656405290416,-0.12210841904780126
PCSK9,-0.035388608378960865,-0.13108727653808955,-0.05457446294424652,0.05718274029543468,-0.432316263164947,-0.5117416562917126
XPO6,-0.20749841233536692,-0.10482609683151121,-0.003921846070350972,0.08761814422446475,0.44477772061022397,0.6938249623766413
GSG1L,0.0876793083513251,0.13002429178107555,0.17468645048038903,-0.39342998117356665,-0.14085123457244653,-0.13003009284969425
MN1,-0.4806651339580897,-0.16863774097719877,-0.008571472151071631,-0.28326052729905177,-0.053447872171037,0.15809469505009915
APEX2,0.14716871406970725,0.13040797077069666,-0.007824005207001916,0.8230976274372606,0.43745924380251683,0.34605634873440244
NSMCE1,0.02592731177721073,0.14584523779909525,0.1370230584537854,0.018412936762384327,0.05498813104246378,0.12147013360724894
CCDC126,0.029675870883131495,0.48514856060709177,0.49034795426263966,0.1800068093173008,-0.11506994626144036,-0.3849020164210633
IL13,0.28848934704643553,0.3577968764412953,0.21450735662911383,-0.11884154413601099,-0.16152659933178223,-0.2102260261792016
NPIPB12,0.1319514620385536,0.40811142042462084,0.32218959186350893,NA,NA,NA
RAB3B,-0.4732750123926036,-0.2398574672037908,0.025876392037823936,0.3538659391137966,-0.027551271758209726,-0.2239991709140499
CD2BP2,0.31298070243844467,0.46700549214174836,0.5562836928447205,0.22495058703142062,0.5976325234620278,0.6156361833746411
RSPO1,-0.2813883961084808,0.06327280958432499,0.19673775751455194,0.2916090819535277,0.02000387790624498,-0.23368236563708553
RGS14,0.07811448348797138,0.1827432888062659,0.24708539797187384,-0.248765450783455,-0.20628103420624186,-0.3494650072128742
TBC1D10B,0.3013339655825951,0.39505177311850787,0.45413079386233485,0.2636708634307761,0.4057615009994296,0.37755899349985145
LMAN2,-0.03303596351196841,0.22324300973700864,0.37764437595907463,0.048887529881816015,0.0582418256073525,-0.2800386784572309
GCSAML,-0.37726695225821694,-0.03640199290376945,0.07778553201614852,-0.34547042843663833,-0.27528465200254,-0.0741328286519196
RAB24,0.06049623419729879,0.26106732405660266,0.22747741641448543,0.2808661948192132,0.3562034049352258,-0.0024648683243406865
PRELID1,-0.2723757904408635,-0.11756925613918498,-0.020956401923100648,-0.24194548326181803,-0.11879865344681928,0.044639013076760076
THBS3,0.15633881347371603,0.08756462987935751,0.1911598262050551,0.2318786570274582,0.15589703981506536,-0.006094429521086391
CA5B,-0.13918330566780518,-0.2896835417695557,-0.22966017612914494,-0.33322471143817134,-0.6567312532056788,-0.80404478407241875
SLC50A1,0.46711545061074033,0.41558373837750323,0.34103226541592396,0.26496196385630877,0.024611124682344377,-0.2842739884457463
